capturedAt,phase,timestamp,connection,collecting,batteryPercent,sensorCount,signal,overallQuality,bp_delta,rbp_delta,bp_theta,rbp_theta,bp_alpha,rbp_alpha,bp_beta,rbp_beta,bp_gamma,rbp_gamma,region_frontal_delta,region_frontal_theta,region_frontal_alpha,region_frontal_beta,region_frontal_gamma,region_attention_frontal_delta,region_attention_frontal_theta,region_attention_frontal_alpha,region_attention_frontal_beta,region_attention_frontal_gamma,region_temporal_delta,region_temporal_theta,region_temporal_alpha,region_temporal_beta,region_temporal_gamma,region_parietal_delta,region_parietal_theta,region_parietal_alpha,region_parietal_beta,region_parietal_gamma,region_occipital_delta,region_occipital_theta,region_occipital_alpha,region_occipital_beta,region_occipital_gamma,ch_AF3,cq_AF3,ch_F7,cq_F7,ch_F3,cq_F3,ch_FC5,cq_FC5,ch_T7,cq_T7,ch_P7,cq_P7,ch_O1,cq_O1,ch_O2,cq_O2,ch_P8,cq_P8,ch_T8,cq_T8,ch_FC6,cq_FC6,ch_F4,cq_F4,ch_F8,cq_F8,ch_AF4,cq_AF4
2026-07-21T17:14:13.004191,text,1784643253.5924404,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.2062857142857144,0.4628317125432668,1.1826428571428573,0.2480932616090025,0.9582857142857143,0.2010279155490957,0.41971428571428576,0.08804711029863493,0.0,2.975375,1.4405,1.2042500000000003,0.38350000000000006,0.0,3.26825,1.48075,1.301625,0.36150000000000004,0.0,1.7069999999999999,0.9984999999999999,0.81475,0.7275,0.0,0.9085,0.7230000000000001,0.6045,0.443,0.0,0.927,0.795,0.47175,0.23349999999999999,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:13.502791,text,1784643253.95591,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.086642857142857,0.4775628974514067,0.8835714285714286,0.20222000621209396,0.8157857142857143,0.18670611891255662,0.5833571428571428,0.1335109774239427,0.0,2.7822499999999994,1.041125,1.0131875000000001,0.51825,0.0,3.02,1.12725,1.14675,0.47025,0.0,1.5525,0.853,0.714,1.1444999999999999,0.0,0.863,0.556,0.44275,0.5635,0.0,1.062,0.6114999999999999,0.501,0.3025,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:14.002435,text,1784643254.5797846,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,1.8590714285714287,0.4054302448750701,1.0442857142857143,0.2277400461087918,1.1735714285714285,0.2559349492180198,0.5085,0.11089475979811825,0.0,2.568125,1.3368749999999998,1.5234375,0.4615,0.0,3.39125,1.5785,1.7487500000000002,0.4485,0.0,1.0855000000000001,0.9279999999999999,0.8285,0.9815,0.0,0.7545,0.482,0.64225,0.4405,0.0,0.901,0.5525,0.6504999999999999,0.2915,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:14.502670,text,1784643254.941588,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.0503571428571425,0.5162846365878427,1.0863571428571428,0.18387010977319987,1.294142857142857,0.21903863823202283,0.4774285714285714,0.08080661540693458,0.0,4.296875,1.3703750000000001,1.6595625,0.46075000000000005,0.0,5.98125,1.6535,1.9443750000000002,0.474,0.0,1.4285,0.845,0.9962500000000001,0.7715000000000001,0.0,1.1995,0.6055,0.759,0.439,0.0,1.537,0.6725,0.6655,0.2885,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:15.005363,text,1784643255.5687609,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.6989999999999994,0.5830574883469566,0.7827142857142857,0.12337589227408859,1.3544285714285718,0.21349276047648005,0.508,0.08007385890247473,0.0,5.130999999999999,0.884625,1.693,0.459875,0.0,7.292249999999999,1.26125,2.1098749999999997,0.4375,0.0,1.666,0.3935,1.2015000000000002,0.748,0.0,1.4940000000000002,0.6105,0.75625,0.5605,0.0,2.209,0.9365,0.75125,0.40800000000000003,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:15.502541,text,1784643255.9466949,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,4.125500000000001,0.6196504629381283,0.8172857142857142,0.12275638618588332,1.0482857142857143,0.15745260650795523,0.6667142857142858,0.10014054436803314,0.0,5.772125000000001,0.854125,1.1486874999999999,0.60725,0.0,8.06975,0.9775,1.34525,0.589,0.0,1.865,0.7174999999999999,1.19475,0.8505,0.0,1.4565000000000001,0.7475,0.7432500000000001,0.8315,0.0,2.4685,0.8395,0.80525,0.556,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:16.002509,text,1784643256.5683873,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,2.9882142857142853,0.4226227156552748,2.1395714285714287,0.30259927870773523,1.4227857142857143,0.20122437846629426,0.5200714285714285,0.07355362717069573,0.0,4.370875,2.6416250000000003,1.6831250000000002,0.508,0.0,6.242,3.0130000000000003,1.997625,0.48850000000000005,0.0,0.9670000000000001,2.0215,1.0964999999999998,0.722,0.0,0.9570000000000001,1.4909999999999999,1.16775,0.5425,0.0,1.51,0.8979999999999999,0.96275,0.344,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:16.505054,text,1784643257.0945373,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.0419285714285715,0.45287011633594926,1.8164285714285715,0.2704225951211212,1.3385714285714285,0.19928114166613495,0.5200714285714286,0.07742614687679449,0.0,4.3736250000000005,2.15225,1.5375,0.532875,0.0,5.402,2.25875,1.7826250000000003,0.49824999999999997,0.0,1.4235,1.8599999999999999,1.143,0.6405,0.0,1.3135,1.1345,1.12425,0.5055000000000001,0.0,1.062,1.1115,0.9527500000000001,0.363,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:17.002493,text,1784643257.4605558,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.4995714285714277,0.5074153858900534,1.6556428571428572,0.2400575831641742,1.2115714285714285,0.17567007746799787,0.5300714285714286,0.07685695347777458,0.0,4.974124999999999,1.909875,1.458625,0.5495,0.0,6.29625,2.0765000000000002,1.585875,0.526,0.0,1.9674999999999998,1.4875,1.17475,0.6915,0.0,1.5935,1.033,0.7925,0.45899999999999996,0.0,1.0395,1.4295,0.6792499999999999,0.362,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:17.515803,text,1784643258.0788183,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,3.6465714285714284,0.4430405012540028,2.513714285714286,0.3054039277624945,1.3972142857142857,0.1697546667129505,0.6732857142857143,0.0818009042705522,0.0,4.923125,3.5333750000000004,1.8875625,0.658,0.0,7.216749999999999,4.91175,2.215875,0.63575,0.0,2.692,0.836,0.93125,1.076,0.0,1.697,1.074,0.5935,0.6025,0.0,1.4445000000000001,1.5525,0.7055,0.40249999999999997,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-07-21T17:14:18.002172,text,1784643258.4527094,connected,True,43.0,14.0,0.4925,100.0,0.0,0.0,8.630357142857141,0.6394295013428946,2.4579999999999997,0.18211502586560468,1.3358214285714285,0.09897199105618988,1.0727857142857145,0.07948348173531088,0.0,10.572499999999998,3.378375,1.6605625000000002,1.06025,0.0,13.29625,4.104749999999999,1.824375,1.032,0.0,6.560499999999999,1.3275,1.15,1.6205,0.0,5.427,1.0895,0.7675000000000001,0.9994999999999999,0.0,6.135,1.2755,0.7909999999999999,0.6485000000000001,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
